MovieID,Title,Title_Clean,Year,Genre_Count,Genres,Language,Country,Total Views,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
3441,Red Dawn (1984),Red Dawn,1984.0,2,Action|War,Spanish,India,75667,Action,War,,,,
3442,Band of the Hand (1986),Band of the Hand,1986.0,1,Action,Spanish,Canada,91662,Action,,,,,
3443,Born American (1986),Born American,1986.0,3,Action|Drama|Thriller,German,UK,70606,Action,Drama,Thriller,,,
3444,Bloodsport (1988),Bloodsport,1988.0,1,Action,German,USA,62537,Action,,,,,
3445,Eyes of Laura Mars (1978),Eyes of Laura Mars,1978.0,2,Mystery|Thriller,Italian,France,99274,Mystery,Thriller,,,,
3446,Funny Bones (1995),Funny Bones,1995.0,1,Comedy,Spanish,UK,28781,Comedy,,,,,
3447,"Good Earth, The (1937)","Good Earth, The",1937.0,1,Drama,Spanish,UK,73608,Drama,,,,,
3448,"Good Morning, Vietnam (1987)","Good Morning, Vietnam",1987.0,3,Comedy|Drama|War,German,USA,92962,Comedy,Drama,War,,,
3449,"Good Mother, The (1988)","Good Mother, The",1988.0,1,Drama,German,France,1754,Drama,,,,,
3450,Grumpy Old Men (1993),Grumpy Old Men,1993.0,1,Comedy,French,Italy,25003,Comedy,,,,,
3451,Guess Who's Coming to Dinner (1967),Guess Who's Coming to Dinner,1967.0,2,Comedy|Drama,Spanish,USA,89408,Comedy,Drama,,,,
3452,Romeo Must Die (2000),Romeo Must Die,2000.0,2,Action|Romance,French,Canada,50982,Action,Romance,,,,
3453,Here on Earth (2000),Here on Earth,2000.0,2,Drama|Romance,Italian,Italy,78707,Drama,Romance,,,,
3454,Whatever It Takes (2000),Whatever It Takes,2000.0,2,Comedy|Romance,English,Canada,34369,Comedy,Romance,,,,
3455,Buddy Boy (1999),Buddy Boy,1999.0,2,Drama|Thriller,Spanish,France,51967,Drama,Thriller,,,,
3456,"Color of Paradise, The (Rang-e Khoda) (1999)","Color of Paradise, The (Rang-e Khoda)",1999.0,1,Drama,Spanish,India,1848,Drama,,,,,
3457,Waking the Dead (1999),Waking the Dead,1999.0,1,Drama,Spanish,Canada,90894,Drama,,,,,
3458,Blood and Sand (Sangre y Arena) (1989),Blood and Sand (Sangre y Arena),1989.0,2,Drama|Romance,German,India,18700,Drama,Romance,,,,
3459,Gothic (1986),Gothic,1986.0,2,Drama|Horror,French,France,55467,Drama,Horror,,,,
3460,Hillbillys in a Haunted House (1967),Hillbillys in a Haunted House,1967.0,1,Comedy,Spanish,USA,26513,Comedy,,,,,
3461,Lord of the Flies (1963),Lord of the Flies,1963.0,3,Adventure|Drama|Thriller,German,Canada,44152,Adventure,Drama,Thriller,,,
3462,Modern Times (1936),Modern Times,1936.0,1,Comedy,French,Italy,48860,Comedy,,,,,
3463,Last Resort (1994),Last Resort,1994.0,1,Comedy,German,USA,31866,Comedy,,,,,
3464,Solar Crisis (1993),Solar Crisis,1993.0,2,Sci-Fi|Thriller,French,Italy,73073,Sci-Fi,Thriller,,,,
3465,That's Life! (1986),That's Life!,1986.0,1,Drama,French,Canada,63236,Drama,,,,,
3466,Heart and Souls (1993),Heart and Souls,1993.0,2,Comedy|Fantasy,French,UK,58738,Comedy,Fantasy,,,,
3467,Hud (1963),Hud,1963.0,2,Drama|Western,French,Canada,74884,Drama,Western,,,,
3468,"Hustler, The (1961)","Hustler, The",1961.0,1,Drama,Italian,USA,55192,Drama,,,,,
3469,Inherit the Wind (1960),Inherit the Wind,1960.0,1,Drama,French,Italy,55400,Drama,,,,,
3470,Dersu Uzala (1974),Dersu Uzala,1974.0,2,Adventure|Drama,Spanish,Italy,8690,Adventure,Drama,,,,
3471,Close Encounters of the Third Kind (1977),Close Encounters of the Third Kind,1977.0,2,Drama|Sci-Fi,French,India,16055,Drama,Sci-Fi,,,,
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror Hotel (a.k.a. The City of the Dead),1960.0,1,Horror,German,France,4656,Horror,,,,,
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Jonah Who Will Be 25 in the Year 2000,1976.0,1,Comedy,English,Italy,3521,Comedy,,,,,
3474,Retroactive (1997),Retroactive,1997.0,2,Sci-Fi|Thriller,Italian,USA,43103,Sci-Fi,Thriller,,,,
3475,"Place in the Sun, A (1951)","Place in the Sun, A",1951.0,2,Drama|Romance,Spanish,Italy,53133,Drama,Romance,,,,
3476,Jacob's Ladder (1990),Jacob's Ladder,1990.0,3,Horror|Mystery|Thriller,Italian,Canada,36778,Horror,Mystery,Thriller,,,
3477,Empire Records (1995),Empire Records,1995.0,2,Comedy|Drama,Spanish,UK,1911,Comedy,Drama,,,,
3478,"Bamba, La (1987)","Bamba, La",1987.0,1,Drama,German,France,86148,Drama,,,,,
3479,Ladyhawke (1985),Ladyhawke,1985.0,3,Adventure|Fantasy|Romance,Italian,Italy,7702,Adventure,Fantasy,Romance,,,
3480,Lucas (1986),Lucas,1986.0,1,Drama,Italian,USA,19611,Drama,,,,,
3481,High Fidelity (2000),High Fidelity,2000.0,1,Comedy,French,Canada,24298,Comedy,,,,,
3482,Price of Glory (2000),Price of Glory,2000.0,1,Drama,French,Canada,94323,Drama,,,,,
3483,"Road to El Dorado, The (2000)","Road to El Dorado, The",2000.0,2,Animation|Children's,German,Canada,65435,Animation,Children's,,,,
3484,"Skulls, The (2000)","Skulls, The",2000.0,1,Thriller,French,Canada,44076,Thriller,,,,,
3485,Autopsy (Macchie Solari) (1975),Autopsy (Macchie Solari),1975.0,1,Horror,Italian,Italy,76548,Horror,,,,,
3486,Devil Girl From Mars (1954),Devil Girl From Mars,1954.0,1,Sci-Fi,French,UK,48312,Sci-Fi,,,,,
3487,"Dorado, El (1967)","Dorado, El",1967.0,1,Western,German,UK,36283,Western,,,,,
3488,"Hideous Sun Demon, The (1959)","Hideous Sun Demon, The",1959.0,2,Horror|Sci-Fi,Italian,France,94323,Horror,Sci-Fi,,,,
3489,Hook (1991),Hook,1991.0,2,Adventure|Fantasy,Italian,Italy,32895,Adventure,Fantasy,,,,
3490,Horror Express (1972),Horror Express,1972.0,1,Horror,French,USA,48772,Horror,,,,,
3491,My Chauffeur (1986),My Chauffeur,1986.0,1,Comedy,Spanish,USA,25234,Comedy,,,,,
3492,"Son of the Sheik, The (1926)","Son of the Sheik, The",1926.0,1,Adventure,Italian,India,66325,Adventure,,,,,
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Torso (Corpi Presentano Tracce di Violenza Carnale),1973.0,1,Horror,Spanish,USA,42887,Horror,,,,,
3494,True Grit (1969),True Grit,1969.0,2,Adventure|Western,Spanish,USA,20534,Adventure,Western,,,,
3495,Roadside Prophets (1992),Roadside Prophets,1992.0,2,Comedy|Drama,English,UK,21626,Comedy,Drama,,,,
3496,Madame Sousatzka (1988),Madame Sousatzka,1988.0,1,Drama,Spanish,USA,14472,Drama,,,,,
3497,Max Dugan Returns (1983),Max Dugan Returns,1983.0,1,Comedy,Italian,France,86640,Comedy,,,,,
3498,Midnight Express (1978),Midnight Express,1978.0,1,Drama,German,UK,51431,Drama,,,,,
3499,Misery (1990),Misery,1990.0,1,Horror,English,France,12845,Horror,,,,,
3500,Mr. Saturday Night (1992),Mr. Saturday Night,1992.0,2,Comedy|Drama,German,France,51028,Comedy,Drama,,,,
3501,Murphy's Romance (1985),Murphy's Romance,1985.0,2,Comedy|Romance,Italian,UK,96900,Comedy,Romance,,,,
3502,My Life (1993),My Life,1993.0,1,Drama,English,USA,13050,Drama,,,,,
3503,Solaris (Solyaris) (1972),Solaris (Solyaris),1972.0,2,Drama|Sci-Fi,English,Canada,6755,Drama,Sci-Fi,,,,
3504,Network (1976),Network,1976.0,2,Comedy|Drama,German,Canada,3029,Comedy,Drama,,,,
3505,No Way Out (1987),No Way Out,1987.0,1,Thriller,French,Canada,81159,Thriller,,,,,
3506,North Dallas Forty (1979),North Dallas Forty,1979.0,2,Comedy|Drama,German,India,6159,Comedy,Drama,,,,
3507,"Odd Couple, The (1968)","Odd Couple, The",1968.0,1,Comedy,German,USA,53553,Comedy,,,,,
3508,"Outlaw Josey Wales, The (1976)","Outlaw Josey Wales, The",1976.0,1,Western,Italian,India,11704,Western,,,,,
3509,Black and White (1999),Black and White,1999.0,1,Drama,German,USA,83609,Drama,,,,,
3510,Frequency (2000),Frequency,2000.0,2,Drama|Thriller,French,Canada,46941,Drama,Thriller,,,,
3511,Ready to Rumble (2000),Ready to Rumble,2000.0,1,Comedy,French,Canada,21729,Comedy,,,,,
3512,Return to Me (2000),Return to Me,2000.0,2,Drama|Romance,German,Italy,87548,Drama,Romance,,,,
3513,Rules of Engagement (2000),Rules of Engagement,2000.0,2,Drama|Thriller,Italian,India,98412,Drama,Thriller,,,,
3514,Joe Gould's Secret (2000),Joe Gould's Secret,2000.0,1,Drama,English,India,12435,Drama,,,,,
3515,Me Myself I (2000),Me Myself I,2000.0,1,Comedy,English,USA,1574,Comedy,,,,,
3516,"Bell, Book and Candle (1958)","Bell, Book and Candle",1958.0,2,Comedy|Romance,German,USA,27609,Comedy,Romance,,,,
3517,"Bells, The (1926)","Bells, The",1926.0,2,Crime|Drama,Spanish,Italy,86231,Crime,Drama,,,,
3518,"End of Violence, The (1997)","End of Violence, The",1997.0,2,Drama|Thriller,French,USA,90737,Drama,Thriller,,,,
3519,Force 10 from Navarone (1978),Force 10 from Navarone,1978.0,2,Action|War,German,USA,47404,Action,War,,,,
3520,How to Stuff a Wild Bikini (1965),How to Stuff a Wild Bikini,1965.0,1,Comedy,German,Italy,87675,Comedy,,,,,
3521,Mystery Train (1989),Mystery Train,1989.0,3,Comedy|Crime|Drama,German,Canada,51463,Comedy,Crime,Drama,,,
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Sacco and Vanzetti (Sacco e Vanzetti),1971.0,1,Drama,Italian,UK,8434,Drama,,,,,
3523,Taffin (1988),Taffin,1988.0,2,Action|Thriller,German,USA,58776,Action,Thriller,,,,
3524,Arthur (1981),Arthur,1981.0,2,Comedy|Romance,French,UK,33085,Comedy,Romance,,,,
3525,Bachelor Party (1984),Bachelor Party,1984.0,1,Comedy,German,France,68141,Comedy,,,,,
3526,Parenthood (1989),Parenthood,1989.0,2,Comedy|Drama,French,France,28570,Comedy,Drama,,,,
3527,Predator (1987),Predator,1987.0,3,Action|Sci-Fi|Thriller,Spanish,USA,39892,Action,Sci-Fi,Thriller,,,
3528,"Prince of Tides, The (1991)","Prince of Tides, The",1991.0,2,Drama|Romance,English,Italy,32921,Drama,Romance,,,,
3529,"Postman Always Rings Twice, The (1981)","Postman Always Rings Twice, The",1981.0,2,Crime|Thriller,German,France,95608,Crime,Thriller,,,,
3530,Smoking/No Smoking (1993),Smoking/No Smoking,1993.0,1,Comedy,German,India,39301,Comedy,,,,,
3531,All the Vermeers in New York (1990),All the Vermeers in New York,1990.0,3,Comedy|Drama|Romance,German,France,93642,Comedy,Drama,Romance,,,
3532,Freedom for Us (À nous la liberté ) (1931),Freedom for Us (À nous la liberté ),1931.0,1,Comedy,German,Canada,30732,Comedy,,,,,
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)","Actor's Revenge, An (Yukinojo Henge)",1963.0,1,Drama,French,UK,14010,Drama,,,,,
3534,28 Days (2000),28 Days,2000.0,1,Comedy,French,India,83350,Comedy,,,,,
3535,American Psycho (2000),American Psycho,2000.0,3,Comedy|Horror|Thriller,English,Canada,24494,Comedy,Horror,Thriller,,,
3536,Keeping the Faith (2000),Keeping the Faith,2000.0,2,Comedy|Romance,Spanish,India,72672,Comedy,Romance,,,,
3537,Where the Money Is (2000),Where the Money Is,2000.0,2,Comedy|Drama,Italian,France,95256,Comedy,Drama,,,,
3538,East is East (1999),East is East,1999.0,1,Comedy,Spanish,UK,30189,Comedy,,,,,
3539,"Filth and the Fury, The (2000)","Filth and the Fury, The",2000.0,1,Documentary,French,Italy,47158,Documentary,,,,,
3540,Passion of Mind (1999),Passion of Mind,1999.0,2,Romance|Thriller,Spanish,India,50641,Romance,Thriller,,,,
3541,Third World Cop (1999),Third World Cop,1999.0,1,Action,German,USA,85677,Action,,,,,
3542,Coming Apart (1969),Coming Apart,1969.0,1,Drama,French,Canada,99601,Drama,,,,,
3543,Diner (1982),Diner,1982.0,2,Comedy|Drama,English,France,28952,Comedy,Drama,,,,
3544,Shakes the Clown (1991),Shakes the Clown,1991.0,1,Comedy,Spanish,France,21272,Comedy,,,,,
3545,Cabaret (1972),Cabaret,1972.0,2,Musical|War,Spanish,France,79217,Musical,War,,,,
3546,What Ever Happened to Baby Jane? (1962),What Ever Happened to Baby Jane?,1962.0,2,Drama|Thriller,Italian,UK,55081,Drama,Thriller,,,,
3547,Prick Up Your Ears (1987),Prick Up Your Ears,1987.0,1,Drama,English,UK,62187,Drama,,,,,
3548,Auntie Mame (1958),Auntie Mame,1958.0,2,Comedy|Drama,Italian,France,13151,Comedy,Drama,,,,
3549,Guys and Dolls (1955),Guys and Dolls,1955.0,1,Musical,French,India,73446,Musical,,,,,
3550,"Hunger, The (1983)","Hunger, The",1983.0,1,Horror,Spanish,France,37847,Horror,,,,,
3551,Marathon Man (1976),Marathon Man,1976.0,1,Thriller,English,Canada,26811,Thriller,,,,,
3552,Caddyshack (1980),Caddyshack,1980.0,1,Comedy,English,India,34894,Comedy,,,,,
3553,Gossip (2000),Gossip,2000.0,2,Drama|Thriller,Italian,India,77016,Drama,Thriller,,,,
3554,Love and Basketball (2000),Love and Basketball,2000.0,2,Drama|Romance,English,USA,35916,Drama,Romance,,,,
3555,U-571 (2000),U-571,2000.0,2,Action|Thriller,French,Canada,40856,Action,Thriller,,,,
3556,"Virgin Suicides, The (1999)","Virgin Suicides, The",1999.0,2,Comedy|Drama,Italian,France,99806,Comedy,Drama,,,,
3557,Jennifer 8 (1992),Jennifer 8,1992.0,1,Thriller,Italian,India,98651,Thriller,,,,,
3558,"Law, The (Le Legge) (1958)","Law, The (Le Legge)",1958.0,1,Drama,Italian,France,94641,Drama,,,,,
3559,Limelight (1952),Limelight,1952.0,1,Drama,German,France,44705,Drama,,,,,
3560,Phantom Love (Ai No Borei) (1978),Phantom Love (Ai No Borei),1978.0,1,Drama,German,UK,48629,Drama,,,,,
3561,Stacy's Knights (1982),Stacy's Knights,1982.0,1,Drama,Spanish,UK,59368,Drama,,,,,
3562,Committed (2000),Committed,2000.0,2,Comedy|Drama,French,France,40340,Comedy,Drama,,,,
3563,"Crow: Salvation, The (2000)","Crow: Salvation, The",2000.0,2,Action|Horror,French,India,46724,Action,Horror,,,,
3564,"Flintstones in Viva Rock Vegas, The (2000)","Flintstones in Viva Rock Vegas, The",2000.0,2,Children's|Comedy,French,USA,81713,Children's,Comedy,,,,
3565,Where the Heart Is (2000),Where the Heart Is,2000.0,2,Comedy|Drama,German,India,22912,Comedy,Drama,,,,
3566,"Big Kahuna, The (2000)","Big Kahuna, The",2000.0,2,Comedy|Drama,German,India,68895,Comedy,Drama,,,,
3567,Bossa Nova (1999),Bossa Nova,1999.0,1,Comedy,German,USA,15202,Comedy,,,,,
3568,Smiling Fish and Goat on Fire (1999),Smiling Fish and Goat on Fire,1999.0,1,Drama,Italian,UK,34135,Drama,,,,,
3569,"Idiots, The (Idioterne) (1998)","Idiots, The (Idioterne)",1998.0,2,Comedy|Drama,German,France,72819,Comedy,Drama,,,,
3570,"Last September, The (1999)","Last September, The",1999.0,1,Drama,French,Italy,85892,Drama,,,,,
3571,Time Code (2000),Time Code,2000.0,1,Drama,Italian,USA,73058,Drama,,,,,
3572,Carnosaur (1993),Carnosaur,1993.0,2,Horror|Sci-Fi,German,Canada,91184,Horror,Sci-Fi,,,,
3573,Carnosaur 2 (1995),Carnosaur 2,1995.0,2,Horror|Sci-Fi,Spanish,UK,98444,Horror,Sci-Fi,,,,
3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996.0,2,Horror|Sci-Fi,Italian,UK,4303,Horror,Sci-Fi,,,,
3575,Defying Gravity (1997),Defying Gravity,1997.0,1,Drama,English,Canada,92102,Drama,,,,,
3576,"Hidden, The (1987)","Hidden, The",1987.0,3,Action|Horror|Sci-Fi,Italian,UK,50897,Action,Horror,Sci-Fi,,,
3577,Two Moon Juction (1988),Two Moon Juction,1988.0,1,Drama,English,USA,2703,Drama,,,,,
3578,Gladiator (2000),Gladiator,2000.0,1,Dramatic,English,France,24186,Drama,,,,,
3579,I Dreamed of Africa (2000),I Dreamed of Africa,2000.0,1,Drama,Spanish,USA,48908,Drama,,,,,
3580,Up at the Villa (2000),Up at the Villa,2000.0,1,Drama,German,USA,1843,Drama,,,,,
3581,Human Traffic (1999),Human Traffic,1999.0,1,Drama,French,Canada,43944,Drama,,,,,
3582,"Jails, Hospitals & Hip-Hop (2000)","Jails, Hospitals & Hip-Hop",2000.0,1,Drama,French,USA,64497,Drama,,,,,
3583,Black Tights (Les Collants Noirs) (1960),Black Tights (Les Collants Noirs),1960.0,1,Drama,French,France,69039,Drama,,,,,
3584,Breathless (1983),Breathless,1983.0,4,Action|Drama|Romance|Thriller,Italian,Canada,72466,Action,Drama,Romance,Thriller,,
3585,"Great Locomotive Chase, The (1956)","Great Locomotive Chase, The",1956.0,2,Adventure|War,English,India,86119,Adventure,War,,,,
3586,"Idolmaker, The (1980)","Idolmaker, The",1980.0,1,Drama,English,Italy,99013,Drama,,,,,
3587,Inferno (1980),Inferno,1980.0,1,Horror,French,India,36710,Horror,,,,,
3588,"King of Marvin Gardens, The (1972)","King of Marvin Gardens, The",1972.0,2,Crime|Drama,Spanish,UK,24014,Crime,Drama,,,,
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)","Kill, Baby... Kill! (Operazione Paura)",1966.0,1,Horror,German,France,33284,Horror,,,,,
3590,"Lords of Flatbush, The (1974)","Lords of Flatbush, The",1974.0,1,Comedy,German,Canada,87367,Comedy,,,,,
3591,Mr. Mom (1983),Mr. Mom,1983.0,2,Comedy|Drama,Spanish,UK,44138,Comedy,Drama,,,,
3592,Time Masters (Les Maîtres du Temps) (1982),Time Masters (Les Maîtres du Temps),1982.0,2,Animation|Sci-Fi,German,UK,95919,Animation,Sci-Fi,,,,
3593,Battlefield Earth (2000),Battlefield Earth,2000.0,2,Action|Sci-Fi,German,Italy,50280,Action,Sci-Fi,,,,
3594,Center Stage (2000),Center Stage,2000.0,1,Drama,German,USA,10725,Drama,,,,,
3595,Held Up (2000),Held Up,2000.0,1,Comedy,Italian,Italy,79014,Comedy,,,,,
3596,Screwed (2000),Screwed,2000.0,1,Comedy,German,Italy,97978,Comedy,,,,,
3597,Whipped (2000),Whipped,2000.0,1,Comedy,English,USA,13781,Comedy,,,,,
3598,Hamlet (2000),Hamlet,2000.0,1,Drama,Italian,USA,9393,Drama,,,,,
3599,Anchors Aweigh (1945),Anchors Aweigh,1945.0,2,Comedy|Musical,French,Italy,43256,Comedy,Musical,,,,
3600,Blue Hawaii (1961),Blue Hawaii,1961.0,2,Comedy|Musical,Spanish,Canada,13152,Comedy,Musical,,,,
3601,"Castaway Cowboy, The (1974)","Castaway Cowboy, The",1974.0,2,Comedy|Western,French,France,9705,Comedy,Western,,,,
3602,G. I. Blues (1960),G. I. Blues,1960.0,1,Musical,German,UK,1062,Musical,,,,,
3603,"Gay Deceivers, The (1969)","Gay Deceivers, The",1969.0,1,Comedy,Italian,USA,79443,Comedy,,,,,
3604,Gypsy (1962),Gypsy,1962.0,1,Musical,Spanish,UK,26428,Musical,,,,,
3605,King Creole (1958),King Creole,1958.0,2,Drama|Musical,French,Canada,78754,Drama,Musical,,,,
3606,On the Town (1949),On the Town,1949.0,1,Musical,German,Canada,22941,Musical,,,,,
3607,One Little Indian (1973),One Little Indian,1973.0,3,Comedy|Drama|Western,Spanish,Italy,14795,Comedy,Drama,Western,,,
3608,Pee-wee's Big Adventure (1985),Pee-wee's Big Adventure,1985.0,1,Comedy,Italian,Canada,27344,Comedy,,,,,
3609,Regret to Inform (1998),Regret to Inform,1998.0,1,Documentary,Italian,Canada,67522,Documentary,,,,,
3610,Roustabout (1964),Roustabout,1964.0,1,Musical,Spanish,UK,33623,Musical,,,,,
3611,Saludos Amigos (1943),Saludos Amigos,1943.0,3,Animation|Children's|Comedy,Spanish,USA,11973,Animation,Children's,Comedy,,,
3612,"Slipper and the Rose, The (1976)","Slipper and the Rose, The",1976.0,3,Adventure|Musical|Romance,Italian,Canada,58172,Adventure,Musical,Romance,,,
3613,Things Change (1988),Things Change,1988.0,1,Comedy,Italian,UK,59387,Comedy,,,,,
3614,Honeymoon in Vegas (1992),Honeymoon in Vegas,1992.0,2,Comedy|Romance,English,Canada,66328,Comedy,Romance,,,,
3615,Dinosaur (2000),Dinosaur,2000.0,2,Animation|Children's,French,India,58869,Animation,Children's,,,,
3616,Loser (2000),Loser,2000.0,2,Comedy|Romance,French,Canada,86600,Comedy,Romance,,,,
3617,Road Trip (2000),Road Trip,2000.0,1,Comedy,French,Italy,88512,Comedy,,,,,
3618,Small Time Crooks (2000),Small Time Crooks,2000.0,1,Comedy,German,France,30813,Comedy,,,,,
3619,"Hollywood Knights, The (1980)","Hollywood Knights, The",1980.0,1,Comedy,French,UK,27583,Comedy,,,,,
3620,"Myth of Fingerprints, The (1997)","Myth of Fingerprints, The",1997.0,2,Comedy|Drama,Italian,Canada,32047,Comedy,Drama,,,,
3621,Possession (1981),Possession,1981.0,2,Drama|Horror,German,Italy,71206,Drama,Horror,,,,
3622,"Twelve Chairs, The (1970)","Twelve Chairs, The",1970.0,1,Comedy,Spanish,France,97670,Comedy,,,,,
3623,Mission: Impossible 2 (2000),Mission: Impossible 2,2000.0,2,Action|Thriller,German,India,74256,Action,Thriller,,,,
3624,Shanghai Noon (2000),Shanghai Noon,2000.0,1,Action,English,France,77786,Action,,,,,
3625,Better Living Through Circuitry (1999),Better Living Through Circuitry,1999.0,1,Documentary,English,India,76698,Documentary,,,,,
3626,8 1/2 Women (1999),8 1/2 Women,1999.0,1,Comedy,Italian,India,14916,Comedy,,,,,
3627,Carnival of Souls (1962),Carnival of Souls,1962.0,2,Horror|Thriller,French,Italy,51953,Horror,Thriller,,,,
3628,Flying Tigers (1942),Flying Tigers,1942.0,3,Action|Drama|War,Spanish,USA,43694,Action,Drama,War,,,
3629,"Gold Rush, The (1925)","Gold Rush, The",1925.0,1,Comedy,German,Italy,94330,Comedy,,,,,
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)","House of Exorcism, The (La Casa dell'esorcismo)",1974.0,1,Horror,Spanish,France,55662,Horror,,,,,
3631,It's in the Water (1998),It's in the Water,1998.0,1,Comedy,Italian,USA,45236,Comedy,,,,,
3632,Monsieur Verdoux (1947),Monsieur Verdoux,1947.0,1,Comedy,French,Canada,62525,Comedy,,,,,
3633,On Her Majesty's Secret Service (1969),On Her Majesty's Secret Service,1969.0,1,Action,German,India,38428,Action,,,,,
3634,Seven Days in May (1964),Seven Days in May,1964.0,1,Thriller,English,Italy,60112,Thriller,,,,,
3635,"Spy Who Loved Me, The (1977)","Spy Who Loved Me, The",1977.0,1,Action,French,USA,60621,Action,,,,,
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),1998.0,1,Drama,English,Italy,72608,Drama,,,,,
3637,Vagabond (Sans toit ni loi) (1985),Vagabond (Sans toit ni loi),1985.0,1,Drama,German,Italy,89550,Drama,,,,,
3638,Moonraker (1979),Moonraker,1979.0,3,Action|Romance|Sci-Fi,English,Canada,34224,Action,Romance,Sci-Fi,,,
3639,"Man with the Golden Gun, The (1974)","Man with the Golden Gun, The",1974.0,1,Action,German,Canada,17916,Action,,,,,
3640,"King in New York, A (1957)","King in New York, A",1957.0,2,Comedy|Drama,German,Canada,11522,Comedy,Drama,,,,
3641,"Woman of Paris, A (1923)","Woman of Paris, A",1923.0,1,Drama,English,UK,8824,Drama,,,,,
